SMILES,Molecule Name,Log_MLM_CLint
O=c1[nH]c2ccccc2cc1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015570,2.827756862978617
O=C(c1n[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015571,2.581038948772167
O=c1[nH]nc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)c2ccccc12,E-0015572,3.097985729984784
O=C(N[C@H]1CC[C@H](Oc2cncc(Cl)c2)CC1)c1n[nH]c2cccnc12,E-0015573,1.582063362911709
O=C(Nc1ccc(Oc2cncc(Cl)c2)cc1F)c1n[nH]c2cccnc12,E-0015574,1.5854607295085006
CCOc1cc2[nH]c3nn(CCCN4CCCCC4)c(=O)cc3c2cn1,E-0015575,1.3263358609287514
CC(=O)NCCOc1cnn(-c2ccc3ccncc3c2)c1,E-0015595,2.6860102913152857
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1N,E-0015597,2.68556261115823
Cc1c(N)c(-c2ccc(NC(=O)CCN(C)C)cc2)cc2cnccc12,E-0015599,2.050379756261458
NC(=O)Cc1ccc(F)c(Nc2nccc(-c3cccnc3)n2)c1,E-0015600,2.2422929049829308
CC#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015601,2.2550311633455515
Cc1c(N)c(-c2ccc(OC[C@H]3CCCN3C)cc2)cc2cnccc12,E-0015602,2.1908917169221698
Cc1c(N)c(-c2ccc(O[C@H](C)CN3CCOCC3)cc2)cc2cnccc12,E-0015605,2.6513749439130434
C(#CC1CC1)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015606,2.0038911662369103
N#Cc1cc(C#N)cc(-c2ccc(OCCN3CCCCC3)cc2)c1,E-0015607,1.7664128471123994
Cc1c(N)c(-c2ccc(O[C@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,E-0015608,2.40705081480425
Cc1c(N)c(-c2ccc(O[C@@H]3CCN(C(C)C)C3)cc2)cc2cnccc12,E-0015609,2.184975190698261
Cc1c(N)c(-c2ccc(OCCN3CCC[C@@H](C)C3)cc2)cc2cnccc12,E-0015610,2.1280760126687155
Cc1c(N)c(-c2ccc(OCCN3CCC[C@H](C)C3)cc2)cc2cnccc12,E-0015611,2.31260043926126
CCN1CC[C@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0015612,2.496652939250918
CCN1CC[C@@H](Oc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0015613,2.40891802084678
Cc1c(N)c(-c2ccc(OC[C@@H]3COCCN3C)cc2)cc2cnccc12,E-0015614,2.461348433647983
Cc1c(N)c(-c2ccc(OC[C@H]3COCCN3C)cc2)cc2cnccc12,E-0015615,2.486288760960566
Cc1c(N)c(-c2ccc(CCN3CCC3)cc2)cc2cnccc12,E-0015616,2.105510184769974
Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0015617,2.9523564773237907
Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015618,2.66162340922923
Fc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,E-0015619,2.3827372657613304
C[C@@H](c1n[nH]c2cccnc12)N1C[C@@H]2[C@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015620,3.385463272450526
C[C@H](c1n[nH]c2cccnc12)N1C[C@@H]2[C@H](C1)[C@H]2Oc1cncc(Cl)c1,E-0015621,3.463594402187
Cn1cnc2cc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)ccc21,E-0015622,2.898944466866509
Clc1cnnc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015623,2.6280822609906798
Cc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cnn1,E-0015624,1.9420080530223127
COc1cc(Cl)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015625,2.5332635167787148
O=C(c1n[nH]c2ccc(=O)[nH]c12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015626,1.739572344450092
COc1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015627,2.437433443797971
COc1ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2n1,E-0015628,3.321619140247275
O=c1[nH]ccc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015629,3.054459837239404
O=C(c1c[nH]c(=O)c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015630,2.6055205234374688
O=C(c1cc(=O)[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015631,2.3265406685165617
O=C(c1cc2ccccc2c(=O)[nH]1)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015632,2.702688968159133
O=c1[nH]c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)cc2ccccc12,E-0015633,3.0358698136955526
O=C(c1nc(=O)[nH]c2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015634,2.092018470752797
O=c1[nH]cc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015635,3.361066449753942
O=C(Nc1ccc(Oc2cncc(Cl)c2)cc1)c1n[nH]c2cccnc12,E-0015636,1.9415114326344032
CC(=O)N1CC(COc2cnn(-c3ccc4ccncc4c3)c2)C1,E-0015637,3.01632285401379
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,E-0015638,2.6413749451921253
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc2c1Br,E-0015639,2.538824988937904
COCC(=O)N(C)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015640,2.299071260027409
NC(=O)Cc1cc(Nc2nccc(-c3cccnc3)n2)ccc1F,E-0015641,2.626750853683393
NC(=O)Cc1cc(F)cc(Nc2nccc(-c3cccnc3)n2)c1,E-0015642,2.5770319856260318
Cc1c(N)c(-c2ccc(OCCN3CCN(S(C)(=O)=O)CC3)cc2)cc2cnccc12,E-0015643,2.3666097103924297
CCN1CCC[C@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015644,2.1690863574870227
CCN1CCC[C@@H]1COc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015645,2.148294097434745
Cc1c(N)c(-c2ccc(OCCN3CCCC[C@H]3C)cc2)cc2cnccc12,E-0015646,2.2826221128780624
Cc1c(N)c(-c2ccc(OCCN3CCCC[C@@H]3C)cc2)cc2cnccc12,E-0015647,2.3560258571931225
Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)cn3)n2)cc(N2CCOCC2)c1,E-0015648,2.462996612028056
Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)nc3)n2)cc(N2CCOCC2)c1,E-0015649,2.878004470268025
Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)cc3F)n2)cc(N2CCOCC2)c1,E-0015650,2.377306251068199
Fc1cc(-c2ccnc(Nc3ccc(NC4CCOCC4)c(F)c3)n2)cc(N2CCOCC2)c1,E-0015651,2.118595365223762
Brc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cncnc12,E-0015653,2.689220037263836
N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cc2cnccc12,E-0015654,2.7431176252147416
N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)c2ccncc2c1,E-0015655,2.592065670432247
Cc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,E-0015656,2.014520538757924
Clc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,E-0015657,1.3053513694466237
N#Cc1cc(-n2ccc(OCC3CNC3)n2)cc2cccnc12,E-0015658,1.437750562820388
c1ncc2cc(-n3ccc(OCC4CNC4)n3)ccc2n1,E-0015659,3.145351816558461
O=Cc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015660,3.1752798184423843
CN(C)Cc1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015661,1.8518696007297664
Cn1cnc2ccc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)cc21,E-0015662,2.8825814535544514
FC(F)c1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)n1,E-0015663,3.49735819863047
N#Cc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)n1,E-0015664,3.357744325180376
N#Cc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cnn1,E-0015665,1.9400181550076632
COc1cc(Cl)c2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015667,2.748110467494984
COc1cc(Cl)cc2[nH]nc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c12,E-0015668,3.11293997608408
Cn1ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1=O,E-0015669,2.545554507234065
Cn1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1=O,E-0015670,3.002295682554934
Clc1cncc(Oc2ccc3[nH]c(-c4n[nH]c5cccnc45)nc3c2)c1,E-0015671,2.344785122632661
Cc1nnc(Nc2cc3c4ncn(CCCN5CCCCC5)c(=O)c4n(C)c3cc2F)o1,E-0015676,1.8122446968003691
Cn1c2cc(F)c(Nc3nc(C#N)cs3)cc2c2ncn(CCCN3CCCCC3)c(=O)c21,E-0015680,1.9041743682841636
O=C1Nc2ccc3ncsc3c2/C1=C/c1cnc[nH]1,E-0015695,3.0425755124401905
O=c1c2[nH]c3cc(OCC4CC4)ncc3c2ccn1CCCN1CCCCC1,E-0015699,1.380211241711606
Cn1c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccncc21,E-0015720,2.116275587580544
CNc1cnccc1C#Cc1ccc(OCCN2CCCCC2)cc1,E-0015721,2.589279221235967
NC(=O)Cc1cccc(Nc2ncc(F)c(-c3cccnc3)n2)c1,E-0015722,2.5750723257138124
Fc1c(CN2CCOCC2)ccc(Nc2nccc(-c3ccnnc3)n2)c1Cl,E-0015723,2.357934847000454
CO[C@H]1CCN(CCOc2ccc(-c3cc4cnccc4c(C)c3N)cc2)C1,E-0015725,2.295786940251609
Cc1c(N)c(-c2ccc(OC[C@H]3CCN3C)cc2)cc2cnccc12,E-0015726,2.417969642214737
Cc1c(N)c(-c2ccc(OC[C@@H]3CCN3C)cc2)cc2cnccc12,E-0015727,2.393926006585837
Cc1c(N)c(-c2ccc(OCCN3CC[C@H](C)C3)cc2)cc2cnccc12,E-0015728,2.263636068588108
Cc1c(N)c(-c2ccc(OCCN3CC[C@@H](C)C3)cc2)cc2cnccc12,E-0015729,2.184975190698261
Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2)cc2ccccc12,E-0015732,1.8733206018153987
Fc1cc(-c2ccnc(Nc3ccc(OC4CCOCC4)cc3)n2)cc(N2CCOCC2)c1,E-0015733,2.894924977359544
CN1CC(COc2ccn(-c3ccc4ncccc4c3)n2)C1,E-0015734,2.5728716022004803
Fc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,E-0015735,1.8970770032094204
Fc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,E-0015736,1.92272545799326
Nc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,E-0015737,1.4456042032735976
CN1CC(COc2ccn(-c3cc4cccnc4cc3N)n2)C1,E-0015738,1.9604707775342989
COc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015739,3.087603973687808
COCc1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015740,2.600319329751661
Fc1cc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)ccc1Cl,E-0015741,2.3925210899319325
Fc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1F,E-0015742,2.694868327982456
Fc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c(F)c1,E-0015743,2.7902851640332416
Cc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1F,E-0015744,2.7501225267834
Fc1cc(Cl)ccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015745,2.57966929355472
Cc1cc(Cl)ccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015746,2.632457292184724
COc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1,E-0015747,2.730620797887283
COc1cccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015748,3.222794481113707
N#Cc1ccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cc1,E-0015749,2.6317480743965693
COc1cc(F)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015750,2.755722444903458
Cn1ccc2[nH]nc(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2c1=O,E-0015752,2.3029799367482493
O=c1ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2[nH]1,E-0015753,2.279894980011638
O=c1[nH]nc2ccccc2c1CN1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015754,3.0282051199054427
CC(C)(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,E-0015755,2.488409688903198
Cc1c(N)c(-c2ccc(OCCN3CC[C@H](F)C3)cc2)cc2cnccc12,E-0015756,2.7204074008031087
COCCNC(=O)c1c(Cl)cc(-c2ccc3ccncc3c2)c(N)c1C,E-0015757,2.3675422735205767
Cc1c(OCCN2CCCCC2)ccc(-c2ccc3ncncc3c2)c1N,E-0015758,2.9017306917292185
Cc1c(N)c(-c2ccc(OCCN3CCCC(F)(F)C3)cc2)cc2cnccc12,E-0015759,2.709269960975831
Cc1c(N)c(-c2ccc(OC[C@@H](C)N(C)C)cc2)cc2cnccc12,E-0015760,2.3376588910261424
Cc1c(N)c(-c2ccc(OC[C@H](C)N(C)C)cc2)cc2cnccc12,E-0015761,2.2643455070500926
Cc1c(N)c(-c2ccc(OCCN3C[C@@H]4CC[C@H]3C4)cc2)cc2cnccc12,E-0015762,2.173186268412274
Cc1c(N)c(-c2ccc(OCCN3C[C@H]4CC[C@@H]3C4)cc2)cc2cnccc12,E-0015763,2.0958664534785427
CNc1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015764,3.412947490587364
CN1CC(COc2ccn(-c3ccc4ncncc4c3)n2)C1,E-0015766,3.024567757196038
CCc1c(N)c(-c2cc(F)c(OCCN3CCOCC3)cc2F)cc2cnccc12,E-0015767,2.741466761769755
COc1cc2nc(C)[nH]c(=O)c2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015768,2.044539760392411
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cn2nccc12,E-0015769,2.2377949932739227
COc1cc(-c2ccc(OCCN3CCCCC3)cc2)cn2ncnc12,E-0015770,1.8438554226231607
Cc1nc2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc2o1,E-0015771,1.5888317255942073
Cc1nnc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn12,E-0015772,1.428134794028789
Cc1cn2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2n1,E-0015773,1.173186268412274
Cc1nc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,E-0015774,1.404833716619938
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cn2ncnc12,E-0015775,2.188084373714938
Cc1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccn12,E-0015776,1.999130541287371
c1cc(-c2ccn3nncc3c2)ccc1OCCN1CCCCC1,E-0015777,2.208978517276253
c1cc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccn2n1,E-0015778,2.7977521286507105
c1cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,E-0015779,2.6874397745458944
c1cc(-c2ccc3cncn3c2)ccc1OCCN1CCCCC1,E-0015780,2.821316970591097
c1ccn2cc(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,E-0015781,1.9566485792052035
c1cc(-c2ccn3cnnc3c2)ccc1OCCN1CCCCC1,E-0015782,1.130333768495006
c1cc(-c2ccc3[nH]ncc3n2)ccc1OCCN1CCCCC1,E-0015783,2.577491799837225
FC(F)c1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015784,3.5459623941595213
COCc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015785,3.253895057131769
FC(F)c1ncccc1O[C@@H]1[C@@H]2CC[C@H]1CN(Cc1n[nH]c3cccnc13)C2,E-0015786,2.6947806360120614
N#Cc1cccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015787,3.087603973687808
Cc1cc(Cl)c2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015789,2.684665864025861
COc1cc(F)c2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c2c1,E-0015790,2.7493497605974766
Cn1c(=O)ccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c21,E-0015791,2.4446692309385245
O=C(c1c(=O)[nH]cc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015792,2.225567713439471
O=C(N[C@H]1CC[C@@H](Oc2cncc(Cl)c2)CC1)c1n[nH]c2cccnc12,E-0015793,3.0195316845312554
COc1cncc(C2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0015794,2.8228216453031045
Cn1ccc2c3ccc(OCCN4CCCCC4)cc3n(C)c2c1=O,E-0015809,2.0224283711854865
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1Cl,E-0015815,2.365300748637988
Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3c2)c1N,E-0015816,2.543322900646912
Cc1cc(-c2ccc(OCCN3CCCCC3)c(C)c2N)c2ccncc2c1,E-0015817,2.396548037987132
Cc1c(OCCN2CCOCC2)ccc(-c2ccc3ccncc3c2)c1N,E-0015818,2.459844642388208
Cc1c(OCCN2CCOCC2)ccc(-c2ccc3cncn3c2)c1N,E-0015820,2.125806458139527
COCCNC(=O)c1ccc(-c2ccc3ccncc3c2)c(N)c1C,E-0015821,2.1571544399062814
Cc1c(N)c(-c2ccc(OCC3(N(C)C)COC3)cc2)cc2cnccc12,E-0015822,2.6419695977020594
CCOC(=O)c1c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc2c1C,E-0015823,2.972341716325748
Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3n2)c1N,E-0015824,2.5735677730392186
Clc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,E-0015825,2.7730546933642626
Clc1c(-n2ccc(OCC3CNC3)n2)ccc2ncccc12,E-0015826,0.6532125137753437
Clc1cc2ncccc2cc1-n1ccc(OCC2CNC2)n1,E-0015827,1.741151598851785
CCc1c(N)c(-c2cc(F)c(OCCN3CCCCC3)cc2F)cc2cnccc12,E-0015828,2.433929765608464
N#Cc1cc(-n2ccc(OCC3CNC3)n2)c2ccncc2c1,E-0015829,2.273464272621346
N#Cc1cc(-n2ccc(OCC3CNC3)n2)cc2cnccc12,E-0015830,2.3981136917305026
N#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,E-0015831,1.6294095991027189
Cc1nc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cc2o1,E-0015832,1.0374264979406236
O=c1ccnc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cn12,E-0015833,2.2889196056617265
COc1nc(-c2ccc(OCCN3CCCCC3)cc2)cn2cnnc12,E-0015834,1.7944880466591695
Cc1nc2c(C)cc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,E-0015835,1.6711728427150832
c1ccn2nc(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,E-0015836,1.4785664955938431
Fc1ccc2nc(-c3ccc(OCCN4CCCCC4)cc3)cn2c1,E-0015837,2.139249217571607
c1cc(-c2ccn3cncc3c2)ccc1OCCN1CCCCC1,E-0015838,2.615950051656401
Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2ncnn12,E-0015839,2.420945405921972
c1cc(-c2ccc3nncn3c2)ccc1OCCN1CCCCC1,E-0015840,1.545307116465824
c1cn2cc(-c3ccc(OCCN4CCCCC4)cc3)sc2n1,E-0015841,2.111598524880394
NC(=O)c1ccc2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc2c1,E-0015842,1.3926969532596658
N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2[nH]ncc12,E-0015843,2.684665864025861
N#Cc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2[nH]ncc12,E-0015844,2.9418591265253737
COc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2[nH]ncc12,E-0015845,3.2347955882206425
N#Cc1c[nH]c2ncc(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0015846,2.049218022670181
c1cc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)cc2cn1,E-0015847,1.4941545940184429
Fc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2nc[nH]c12,E-0015848,1.5976951859255124
Fc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2[nH]cnc12,E-0015849,1.8350561017201164
Fc1cc2[nH]cnc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015850,1.808885867359812
Cc1c(N)c(-c2ccc(OCCN3CCN(C)CC3)cc2)cc2cnccc12,E-0015851,2.388633969351789
NC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,E-0015852,2.9568884546500773
Cc1c(N)c(-c2ccc(OCCN3CCNCC3)cc2)cc2cnccc12,E-0015853,2.03181227133037
Clc1cncc(O[C@H]2C[C@H]3CC[C@@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015854,2.892762234615817
Clc1cncc(O[C@@H]2C[C@@H]3CC[C@H]2CN3Cc2n[nH]c3cccnc23)c1,E-0015855,3.032578471924312
O=C(c1n[nH]c2cccnc12)N1C[C@H]2C[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015857,2.38363586836188
Cn1ncc2cc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)ccc21,E-0015858,2.803798407989674
Cn1cc2cc(O[C@@H]3[C@@H]4CC[C@H]3CN(Cc3n[nH]c5cccnc35)C4)ccc2n1,E-0015859,2.5720579899263045
FC(F)c1ncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)cn1,E-0015860,2.1192558892779365
Cn1c(=O)ccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c21,E-0015861,1.92272545799326
Nc1cc2ccccc2c(C(=O)N2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)n1,E-0015862,2.7834032811225637
Nc1cc2ccccc2c(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)n1,E-0015863,2.5886078047426864
O=C(c1c(=O)[nH]nc2ccccc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015864,2.17260293120986
O=C(c1n[nH]c2ncncc12)N1C[C@H]2CC[C@@H](C1)[C@@H]2Oc1cncc(Cl)c1,E-0015865,1.376576957056512
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(c2cncc(Cl)c2)CC1,E-0015866,2.712144414214886
O=c1ccc2cccc(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)c2[nH]1,E-0015867,3.476309814106365
Cc1nnc(-c2ccc3c(c2)cc(C(=O)Nc2ccc(S(=O)(=O)N4CCOCC4)cc2)n3C)s1,E-0015868,2.298634783124436
Cc1nnc(-c2ccc3c(c2)cc(C(=O)Nc2ccc4ncccc4c2)n3C)s1,E-0015869,2.0261245167454502
CCn1cc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccccc2F)cn1,E-0015870,2.7329563695756245
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4cncc(Cl)c4)CC2)n3C)s1,E-0015871,2.322426052405953
Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(Cc4cncc(Cl)c4)CC2)n3C)s1,E-0015872,3.130783914588956
Cc1nnc(-c2ccc3c(c2)cc(C(=O)N2CCC(Nc4cncc(Cl)c4)CC2)n3C)s1,E-0015873,2.498448403174
CN(C)c1nccc2c1c1cc(OCCN3CCCCC3)ccc1n2C,E-0015874,2.061829307294699
O=c1c2[nH]c3cc(F)c(C#Cc4nccs4)cc3c2ccn1CCCN1CCCCC1,E-0015875,1.6919651027673603
CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0015885,1.4668676203541096
Cn1ccc2c([nH]c3cc(OCCCN4CCCCC4)ccc32)c1=O,E-0015886,1.8987251815894932
Fc1c(Cl)cc2cnccc2c1-c1ccc(OCCN2CCCCC2)cc1,E-0015895,2.500373714353374
CSc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,E-0015896,2.851869600729766
Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1F,E-0015897,2.4795753101749884
Cc1c(N)c(-c2ccc(N(C)C(=O)CCN(C)C)cc2)cc2cnccc12,E-0015898,1.9434945159061023
Cc1c(C(N)=O)c(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,E-0015899,1.7058637122839193
N#Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,E-0015900,2.4867137759824853
Cc1cc(-c2ccc(OCCN3CCOCC3)cc2)cn2cncc12,E-0015901,2.752586178740409
CNC(=O)COc1cnn(-c2cc(C#N)c3ccncc3c2)c1,E-0015902,2.7611005389581424
CNC(=O)COc1cnn(-c2cc(C#N)cc3cnccc23)c1,E-0015903,2.7091002815511667
