SMILES,Molecule Name,Log_Caco_ER
Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ccncc2c1,E-0013735,0.2648178230095364
COc1cccc2c1c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,E-0013745,0.2479732663618066
O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,E-0013753,0.380211241711606
Cn1ccc(-c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)n1,E-0013754,0.3242824552976927
CN1CC(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)C1,E-0013756,0.2648178230095364
Fc1cccc(-c2ccnc(Nc3ccc(NC4CCNCC4)cc3)n2)c1,E-0013758,0.367355921026019
Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0013760,0.2095150145426309
O=C(c1n[nH]c2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,E-0013768,0.2966651902615311
O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013770,0.1846914308175988
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0013771,0.5705429398818975
O=C(c1n[nH]c2cccnc12)N1CCC(Nc2cncc(Cl)c2)CC1,E-0013772,1.7336786556770878
COCC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,E-0013778,0.4885507165004442
COC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,E-0013780,0.4345689040341987
CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC(F)F)cc43)c2=O)C1,E-0013783,0.3873898263387294
c1cc2ccc(-c3ccc(OCCCN4CCCCC4)cc3)cc2cn1,E-0013788,0.2041199826559248
COc1cncc(-c2cn(C)c3ccc(OC4CCNC4)cc23)c1,E-0013789,0.4712917110589386
c1cc2ccc(-c3ccc(OCCCN4CCCC4)cc3)cc2cn1,E-0013793,0.2095150145426309
O=C(c1[nH]nc2cccnc12)N1C[C@H]2C[C@H](Oc3ccc(Cl)cc3)C[C@H]2C1,E-0013797,0.3053513694466238
O=C(c1n[nH]c2ccccc12)N1CCC(Nc2ccccc2)CC1,E-0013799,0.2855573090077737
O=C(c1c[nH]c2cccnc12)N1CCC(Nc2ccc(Cl)cc2)CC1,E-0013800,0.403120521175818
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,E-0013803,0.8615344108590378
O=c1c2[nH]c3c(F)cccc3c2ncn1CCCN1CCCCC1,E-0013807,0.3031960574204888
COc1ccc2[nH]c3c(=O)n([C@H](C)CCN4CCCCC4)ccc3c2c1,E-0013809,0.3117538610557542
COc1ccc2[nH]c3c(=O)n([C@@H](C)CCN4CCCCC4)ccc3c2c1,E-0013810,0.2966651902615311
CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,E-0013811,0.3117538610557542
COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)C[C@H]3C)cc2)C1,E-0013813,0.5658478186735176
CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5COC5)cc43)c2=O)C1,E-0013815,0.8457180179666586
O=C(c1n[nH]cc1-c1coc(C(F)(F)F)c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0013820,0.3404441148401183
COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2n1,E-0013827,0.3996737214810381
COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,E-0013829,0.320146286111054
CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCN(C)C4)cnc3c2c1,E-0013833,0.4424797690644485
COc1cncc(-c2cn(C)c3ccc(OC4CCN(C)C4)cc23)c1,E-0013841,0.1986570869544226
c1cc2ccc(-c3ccc(OCCN4CCCC4)cc3)cc2cn1,E-0013843,0.1986570869544226
COCCNC(=O)c1ccc(-c2ccc3ccncc3c2)cc1,E-0013844,0.3521825181113625
CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cn1,E-0013845,0.2528530309798932
CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0013846,0.2600713879850747
COc1cncc(-c2cn(C)c3ccc(OCC4CNC4)cc23)c1,E-0013848,0.7363965022766424
COc1cncc(-c2cn(C)c3ccc(OC4CNC4)cc23)c1,E-0013849,0.3242824552976927
COc1cncc(-c2cn(C)c3ccc(OC4CN(C)C4)cc23)c1,E-0013850,0.2174839442139062
COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,E-0013866,0.2576785748691845
COCC1CN([C@@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013869,0.48572142648158
COCC1CN([C@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,E-0013870,0.4329692908744057
CC[C@@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,E-0013871,0.4132997640812518
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)cc1OC,E-0013892,0.5301996982030822
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,E-0013910,0.2405492482825997
CC(C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,E-0013911,0.1760912590556812
Fc1cccc(-c2cccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,E-0013915,0.5998830720736879
Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,E-0013916,0.4082399653118496
CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,E-0013917,0.3222192947339193
COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,E-0013927,0.414973347970818
c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,E-0013941,0.380211241711606
CNCCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0013945,0.4409090820652177
c1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2n1,E-0013947,0.4487063199050799
CC(=O)NCCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0013951,0.2095150145426309
c1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2c1,E-0013952,0.4983105537896005
Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,E-0013955,0.4065401804339551
COc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,E-0013992,0.2479732663618066
O=c1c2[nH]c3c(F)cccc3c2ccn1CCCN1CCCCC1,E-0013995,0.2787536009528289
O=C1CCc2cc(-n3ccc(OCC4CNC4)n3)ccc2N1,E-0014019,0.7168377232995244
CNC(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014029,0.4785664955938433
CC(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014033,0.2121876044039577
O=C(c1n[nH]cc1-c1ccc2c(c1)OCO2)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014034,0.5378190950732742
COc1ccc(Nc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,E-0014046,0.1986570869544226
Cc1ncc(COc2ccc3c(c2)c2ccn(CCCN4CCCCC4)c(=O)c2n3C)o1,E-0014051,0.2405492482825997
Cn1c2ccc(OCc3cn[nH]c3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014054,0.5132176000679389
Cn1c2cc(Cl)ccc2c2cc(=O)n(CCCN3CCCCC3)nc21,E-0014060,0.2227164711475832
COc1cc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,E-0014065,0.1760912590556812
CN(c1cccc(-c2cccc(F)c2)n1)c1ccnn1CC1CCNCC1,E-0014077,0.725094521081469
O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2ccc(Br)cc2)CC1,E-0014079,0.3483048630481606
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc(Br)cc2)CC1,E-0014080,0.4297522800024079
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(Cc2ccccc2)CC1,E-0014089,0.4116197059632301
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0014090,0.2329961103921538
C[C@@H](NCCn1ccc2c3ccc(F)cc3n(C)c2c1=O)[C@@H]1CCC(=O)N1,E-0014097,0.4668676203541094
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,E-0014100,0.2455126678141498
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(OCC5CC5)ccc43)c2=O)C1,E-0014107,0.2455126678141498
CCOc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cn1,E-0014108,0.2966651902615311
CC(C)NCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014110,0.2741578492636798
NC(=O)Cn1ccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014118,0.5024271199844327
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCNCC2)CC1,E-0014128,0.3891660843645325
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,E-0014131,0.8247764624755457
NC(=O)Cc1ccnc(Nc2cccc(-c3cccnc3)n2)n1,E-0014139,0.3463529744506385
NC(=O)Cc1cccc(Nc2cc(-c3cccnc3)ccn2)n1,E-0014143,0.7781512503836436
CNC(=O)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014148,1.3516030724191288
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014149,1.06781451116184
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2cncc(Cl)c2)CC1,E-0014150,0.756636108245848
COc1ccc(-c2ncc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]2)c(OC)c1,E-0014151,0.3765769570565119
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCC1CNC1,E-0014162,0.8247764624755457
O=c1c2[nH]c3cc(Cl)ncc3c2ccn1CCCN1CCCCC1,E-0014166,0.3483048630481606
O=c1c2[nH]c3cc(F)ncc3c2ccn1CCCN1CCCCC1,E-0014167,0.3053513694466238
c1ccc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)nc1,E-0014170,0.4409090820652177
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014181,0.7015679850559274
CC1(O)CN(CCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,E-0014197,0.2455126678141498
Cn1c2ccc(Cl)cc2c2cc(=O)n(CCCN3CCCCC3)nc21,E-0014226,0.2148438480476979
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCC1CNC1,E-0014227,0.5440680443502757
CNCCCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014228,0.250420002308894
O=c1c2[nH]c3cc(OCF)ccc3c2ccn1CCCN1CCCCC1,E-0014229,0.2041199826559248
Cc1cnc2c(-c3cn[nH]c3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cnn2c1,E-0014235,0.4969296480732149
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(C2CC2)CC1,E-0014239,0.4099331233312946
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCN(CC(F)(F)F)CC1,E-0014240,0.292256071356476
CCN1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014241,0.5352941200427705
Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ncncc2c1,E-0014266,0.255272505103306
CN(c1cccc(CC(N)=O)n1)c1cccc(-c2cccnc2)n1,E-0014277,0.320146286111054
NC(=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014293,0.3324384599156053
O=C(c1[nH]ncc1-c1ccc2scnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014297,0.5502283530550941
O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(c2ccc(Cl)cc2)CC1,E-0014298,0.3654879848908997
Clc1ccc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,E-0014299,0.3926969532596657
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)cc1,E-0014300,0.3263358609287514
O=c1c2[nH]c3cc(OCC4CC4)ccc3c2ccn1CCCN1CCCCC1,E-0014315,0.2648178230095364
C#Cc1cccc2c(C(=O)N3CCN(c4ccc(CN5CC(OC)C5)cc4)CC3)cn(C)c12,E-0014316,0.2479732663618066
COC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5c(C#N)cccc45)CC3)cc2)C1,E-0014317,0.1613680022349748
Cn1cc(C(=O)N2C3CC2CN(c2ccc(C4(CO)COC4)cc2)C3)c2cccnc21,E-0014319,0.6414741105040995
CC(C)N(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014323,0.2810333672477275
c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,E-0014334,0.3979400086720376
NC(=O)Cc1cccc(Nc2cccc(-c3cncs3)n2)n1,E-0014335,0.4996870826184038
NC(=O)Cc1cccc(Nc2cccc(-c3cncnc3)n2)n1,E-0014336,0.7958800173440752
NC(=O)Cc1cccc(Nc2cccc(-c3cccnc3Cl)n2)n1,E-0014337,0.4329692908744057
c1cc2ccc(-c3ccc(OCCNC4COC4)cc3)cc2cn1,E-0014341,0.2355284469075489
CNc1cc(OC)ncc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)on1,E-0014345,0.3820170425748684
Clc1cncc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0014347,0.2355284469075489
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014351,0.8744818176994664
O=C(c1[nH]ncc1-c1cc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014352,0.5751878449276611
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCC[C@H](Oc2cncc(Cl)c2)C1,E-0014353,0.8195439355418687
O=C(c1n[nH]cc1-c1ccn2nccc2n1)N1CCN(C2CC2)CC1,E-0014355,0.6794278966121188
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccc(OC)cc4OC)[nH]n3)CC2)c1,E-0014358,0.4712917110589386
COc1ccc2c(c1)[nH]c1c(C(N)=O)ccnc12,E-0014360,0.3053513694466238
COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ccnc12,E-0014361,0.2810333672477275
O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CC2(CCO2)C1,E-0014362,0.2855573090077737
CN1CCC[C@@H](Cn2nc3c(cc2=O)c2ccc(Cl)cc2n3C)C1,E-0014363,0.2148438480476979
CN1CCC[C@@H](COc2cc3c4ccc(Cl)cc4n(C)c3nn2)C1,E-0014364,0.167317334748176
Cn1c2cc(Cl)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014365,0.2304489213782739
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(C(F)(F)F)ncc43)c2=O)C1,E-0014366,0.5118833609788744
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ncc43)c2=O)C1,E-0014367,0.3996737214810381
COc1cc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c2cn1,E-0014368,0.3263358609287514
CN1CCC(C(F)(F)c2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,E-0014369,0.4014005407815441
COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)n1,E-0014370,0.3926969532596657
c1cc(OC2CNC2)cc(-c2ccc3ccncc3c2)c1,E-0014371,0.404833716619938
COc1cncc(-c2cn(C)c3cnc(OCCCN4CCCC4)cc23)c1,E-0014372,0.8350561017201162
CN(c1nccc(-c2cccc(F)c2)n1)c1ccnn1CC1CCNCC1,E-0014373,1.2595938788859486
CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,E-0014374,0.6211762817750351
CC(=O)N[C@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,E-0014375,0.3654879848908997
CNCCOc1ccc(-c2ccc3cncnc3c2)cc1,E-0014376,0.3541084391474008
CNCCc1ccc(Nc2cccc(-c3cccnc3)n2)cc1,E-0014378,0.5289167002776547
CC(C)NCCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014379,0.3344537511509309
NC(=O)Cn1cc(Nc2cccc(-c3cccnc3)n2)cn1,E-0014380,1.0685568950723632
NC(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,E-0014381,0.7543483357110189
CC(C)C(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014382,0.287801729930226
O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1CCC1,E-0014383,0.2148438480476979
CN1CCN(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,E-0014384,0.6608654780038692
O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CCOCC1,E-0014385,0.3404441148401183
O=C(Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1)C1COC1,E-0014386,0.380211241711606
O=C(c1n[nH]cc1-c1ccccc1)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014387,0.3654879848908997
Cc1cnc2c(-c3cc(C(=O)N4CCC(Oc5ccc(Cl)cc5)CC4)[nH]n3)cnn2c1,E-0014388,0.2741578492636798
Clc1ccc(Nc2n[nH]cc2-c2ccn3nccc3n2)cc1,E-0014389,0.167317334748176
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)[nH]n1,E-0014390,0.4409090820652177
O=C(c1n[nH]cc1-c1ccc2scnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014392,1.1283992687178064
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014393,0.7387805584843692
O=C(c1n[nH]cc1-c1ccc(F)cc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014394,0.4785664955938433
CC(C)N1CCC(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,E-0014395,0.8830933585756899
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(C3COC3)CC2)CC1,E-0014396,0.9479236198317263
O=C(c1n[nH]cc1C(F)(F)F)N1CCC(Oc2ccc(Cl)cc2)CC1,E-0014397,0.3710678622717362
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C(F)(F)F,E-0014398,0.5563025007672873
CCOC1CCN(C(=O)c2cc(-c3ccc(OC)cc3OC)[nH]n2)CC1,E-0014399,0.3838153659804312
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4scnc4c3)CC2)cc1,E-0014400,1.4394905903896835
COc1ccccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,E-0014401,0.3031960574204888
COc1cc(F)ccc1-c1cc(C(=O)N2CCC(Oc3ccc(C#N)cc3)CC2)[nH]n1,E-0014402,0.2855573090077737
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,E-0014403,0.3979400086720376
O=C(c1n[nH]cc1-c1ccc2nccn2n1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014404,1.293141483450931
NC(=O)Nc1nc(OCCN2CCCCC2)cnc1-c1ccccn1,E-0014405,0.2201080880400551
COCC1CN(Cc2ccc(N3C[C@@H](C)N(C(=O)c4cn(C)c5ncccc45)[C@@H](C)C3)cc2)C1,E-0014406,0.2764618041732442
Cc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2s1,E-0014407,0.167317334748176
COc1ccc2c3cc(=O)n(C[C@@H]4CCCN(C)C4)nc3n(C)c2c1,E-0014408,0.2041199826559248
COc1ccc2c3cc(OC[C@@H]4CCCN(C)C4)nnc3n(C)c2c1,E-0014409,0.287801729930226
Cn1c2cc(F)ncc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014410,0.3304137733491907
Cn1cc(Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)ccc1=O,E-0014411,0.3324384599156053
Cn1c2ccc(OCCn3cnccc3=O)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014412,0.829946695941636
Cn1c2ccc(OCCOc3ccncn3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014413,0.3031960574204888
Cn1c2ccc(OCCn3cc(C#N)cn3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,E-0014414,0.3560258571931227
CN(c1cnn(CC(N)=O)c1)c1cccc(-c2cccc(S(C)(=O)=O)c2)n1,E-0014415,0.5965970956264602
Cn1cc(-c2cncc(OCC(F)F)c2)c2cc(OCCCN3CCCC3)ccc21,E-0014416,0.568201724066995
Cn1cc(CC#N)c2cc(OCCCN3CCCC3)ccc21,E-0014417,0.320146286111054
COc1cncc(-n2cnc3ccc(OCCCN4CCCC4)cc32)c1,E-0014419,0.5477747053878226
CN1CCC(Cn2cc(N(C)c3nccc(-c4cccnc4)n3)cn2)CC1,E-0014420,0.515873843711679
Nc1cc(OCCN2CCC(F)(F)CC2)ccc1-c1ccc2ccncc2c1,E-0014422,0.2855573090077737
Cn1cc(-c2cncnc2)c2cc(OC3CNC3)ccc21,E-0014423,0.6283889300503115
NC(=O)Cc1cccc(Nc2cccc(-c3cnccn3)n2)n1,E-0014424,0.3324384599156053
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCC1,E-0014425,0.3617278360175928
O=C1NCc2ccc(Nc3cccc(-c4cccnc4)n3)cc21,E-0014426,0.4653828514484183
CN1CC(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1,E-0014427,0.9894498176666918
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1CC(F)(F)C1,E-0014428,0.2741578492636798
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1COC1,E-0014429,0.5998830720736879
CN1CC(NC(=O)Cc2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1,E-0014430,1.7887338588277075
O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)NC1CCOCC1,E-0014431,0.469822015978163
CN1CCC(NC(=O)Cc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,E-0014432,1.8569100603007864
CN1CCC(Cn2nccc2N(C)c2cccc(-c3cccc(F)c3)n2)CC1,E-0014433,0.3541084391474008
CN1CCC(Cn2nccc2Nc2cccc(-c3cccc(F)c3)n2)CC1,E-0014434,0.4800069429571506
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc2c(C)n1,E-0014435,1.369030221809153
Cc1cn2nc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc2c(C)n1,E-0014436,0.9858753573083936
O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014437,0.8709888137605752
O=C(c1n[nH]c2cccnc12)N1CCN(C(c2cncc(Cl)c2)C(F)(F)F)CC1,E-0014438,0.9552065375419416
O=C(c1c(C2CC2)[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014439,0.9633155113861112
FC(F)(F)C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,E-0014440,0.3404441148401183
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC2(CC1)CCN2c1ccc(Cl)cc1,E-0014441,0.5314789170422551
Cc1ccc(CNc2cc(=O)[nH]c(-c3ccccc3)n2)cc1,E-0014442,0.2380461031287954
Cc1ccc(CNc2cc(-c3ccccc3)[nH]c(=O)c2)cc1,E-0014443,0.2174839442139062
Clc1cncc(CN2CCC(Nc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0014444,0.2600713879850747
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)on1,E-0014445,0.1986570869544226
CCc1ccc(OC2CCN(C(=O)c3cc(-c4ccc(OC)cc4OC)[nH]n3)CC2)cn1,E-0014446,0.421603926869831
CCOC1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014447,0.5185139398778874
CC(C)(O)COC1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014448,1.312811826212088
COc1ccc(-c2cc(C(=O)N3CCC(OCC(C)(C)O)CC3)n[nH]2)c(OC)c1,E-0014449,0.5378190950732742
O=C(c1n[nH]cc1-c1ccc2ocnc2c1)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014450,1.0958664534785427
Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C#N)cc4)CC3)cc21,E-0014451,1.9342964068194055
COc1cc(F)ccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,E-0014452,0.4653828514484183
COc1ccc(-c2[nH]nc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)c2C)c(OC)c1,E-0014453,0.756636108245848
COc1cc(F)ccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0014454,0.4116197059632301
N#Cc1ccc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)cc1,E-0014455,1.5048784594102158
O=C(c1n[nH]c2cccnc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,E-0014456,0.7611758131557314
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Br)c2)CC1,E-0014457,1.0863598306747482
COc1cc2c(cn1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0014458,0.3747483460101038
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1=O,E-0014459,0.2528530309798932
CN1CCC[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1=O,E-0014460,0.2787536009528289
Cn1c2cc(F)ccc2c2ccn(CCNC[C@@H]3CCC(=O)N3)c(=O)c21,E-0014461,0.4623979978989561
CCOc1cnc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0014462,0.367355921026019
O=C1Cc2ccc(-n3cc(OCC4CNC4)cn3)cc2N1,E-0014482,0.5185139398778874
C[C@H](c1ccc(Nc2cccc(-c3cccnc3)n2)cc1)C1CCN(C)CC1,E-0014483,0.4533183400470376
C[C@@H](c1ccc(Nc2cccc(-c3cccnc3)n2)cc1)C1CCN(C)CC1,E-0014484,0.3873898263387294
COc1cncc(-c2nn(CCCN3CCCC3)c3ccc(O)cc23)c1,E-0014485,1.0132586652835165
CN(C)C(=O)c1cn(C)c2ccc(OCCCN3CCCC3)cc12,E-0014486,0.9656719712201068
